31.02,00,02,00
20/27/2,1927,2,20
16.01.08,2008,1,16
7 95,1995,7,00
27.8.06,2006,8,27
1940-08,1940,08,00
3/09/36,1936,3,9
1996,1996,00,00
15 9 14,2014,9,15
January 31,00,1,00
35/12,1935,12,00
08-20-12,2012,8,20
86 28 6,1986,6,28
   apr. 83,1983,4,00
FEBRUARY 18 2006,2006,2,18
07 9,00,07,9
11-22,00,11,22
11/1932,1932,11,00
1976,1976,00,00
1994/06,1994,06,00
1985 MAR 31,1985,3,31
9-18-96,1996,9,18
08/27/62,1962,8,27
1961 1 Sept.,1961,9,1
06.82,1982,06,00
1916/10,1916,10,00
FEBRUARY58,00,2,00
13/23/02,1923,2,13
26-10-08,2008,10,26
33/26/06,1933,6,26
MAR 16 1937,1937,3,16
08 31,00,08,00
17.29.12,1929,12,17
1909 9,1909,9,00
7.14,00,7,14
1995/03,1995,03,00
10 7 19,1919,10,7
1983,1983,00,00
04 26 60,1960,4,26
01 1987,1987,01,00
13-1o-08,2008,1,13
3-9-2005,2005,3,9
80-31-01,1980,1,31
Dec 1917,1917,12,00
3/15/74,1974,3,15
4-1949,1949,4,00
Sept. 20 1987,1987,9,20
4.12,00,4,12
20 oct,00,10,00
1951,1951,00,00
02.38,1938,02,00
33.1,1933,1,00
2/06/1919,1919,2,6
AUGUST 13,00,8,13
57 AUGUST 1o,1957,1,00
07/08/1903,1903,7,8
2003/12/17,2003,12,17
Mars 8,00,3,8
51-08-11,1951,8,11
1971 september,1971,9,00
8 2,00,8,2
1987-12-7,1987,12,7
1921,1921,00,00
8 1947,1947,8,00
1978,1978,00,00
54.21.10,1954,10,21
46 03 04,1946,3,4
4/21/1993,1993,4,21
27-19-1,1919,1,27
1961may24,1961,5,24
1905/2/05,1905,2,5
02 12 July,00,7,12
FEBUARY         1933,1933,2,00
66July,00,7,00
september 91,1991,9,00
1955,1955,00,00
Jan.1996?,1996,1,00
01 15,00,01,15
8-08,00,8,08
1977,1977,00,00
1998,1998,00,00
ABRIL 08 96,1996,4,8
2008.12.17,2008,12,17
3/28/05,2005,3,28
Dec 96,1996,12,00
FEBUARY41,00,2,00
1978,1978,00,00
1957MAR,00,3,00
11-29,00,11,29
1929/10/15,1929,10,15
04/31,00,04,00
33 24 ABRIL,1933,4,24
92 October 19,1992,10,19
3.2000,2000,3,00
Sept. 8,00,9,8
1913,2013,00,00
16/02/08,2008,2,16
1984 DÉCEMBRE 22,1984,12,22
1.1960,1960,1,00
75 17 Aug.,1975,8,17
7/20,00,7,20
1929 FEBUARY         22,1929,2,22
16.1.17,2017,1,16
1952,1952,00,00
   apr. 23 1914,1914,4,23
5.66,1966,5,00
65 3 12,1965,3,12
10/30/20,1920,10,30
1918 MAY 24,1918,5,24
FEBRUARY 21 1972,1972,2,21
06/15/44,1944,6,15
52.06.6,1952,6,6
13 7 NOVEMBER,00,11,7
49-15-5,1949,5,15
Sept. 22,00,9,22
09 20,00,09,20
11-19-38,1938,11,19
Feb 10 39,1939,2,10
2/10,00,2,10
12-01,00,12,01
1944,1944,00,00
05-24-83,1983,5,24
1957,1957,00,00
82 11,1982,11,00
1995 01 10,1995,1,10
96.8.11,1996,8,11
1959Mars,00,3,00
02/17/29,1929,2,17
1929,1929,00,00
05.2005,2005,05,00
0.12.23,00,0,23
10/9,00,10,9
29-11,00,29,11
45/6,1945,6,00
oct 04 57,1957,10,4
1915,2015,00,00
86-10-22,1986,10,22
97-16-05,1997,5,16
30.6,00,30,6
ene 32,1932,1,00
67/23/08,1967,8,23
190,1900,1,1
81 june,1981,6,00
Julliet 03 1962,1962,7,03
07 30,00,07,30
76.11,1976,11,00
1942 1 20,1942,1,20
67.06.03,1967,6,3
2008-06-17,2008,6,17
DÉCEMBRE 21 38,1938,12,21
4-47,1947,4,00
05/54,1954,05,00
1927,1927,00,00
Dec 23,00,12,23
04 3,00,04,3
Nov.            30 19,1919,11,30
1967,1967,00,00
AUGUST 19 47,1947,8,19
02 14,00,02,14
77 28 9,1977,9,28
1932.11.19,1932,11,19
1986-9-22,1986,9,22
99/12,1999,12,00
9/2,00,9,2
6-30-3,00,6,3
23/08,00,23,08
1994.6.08,1994,6,8
1.5.75,1975,1,5
1955,1955,00,00
08.12,00,08,12
April 10,00,4,10
5/11/2,00,5,2
8 1985,1985,8,00
1931,1931,00,00
03/9,00,03,9
1984.10,1984,10,00
62-02,1962,02,00
1928,1928,00,00
1916 MAY 15,1916,5,15
11 21,00,11,21
28 oct,00,10,00
02.1o.22,1922,2,1
1907 05 10,1907,5,10
92dic20,1992,12,20
50.18.09,1950,9,18
dic 15 32,1932,12,15
07-33,1933,07,00
3/11,00,3,11
1910-27-06,1910,6,27
1983.09,1983,09,00
1950 27 Aug.,1950,8,27
05 7,00,05,7
1926 may,1926,5,00
80Jun,00,6,00
1935/10/6,1935,10,6
03-77,1977,03,00
50 31 ene,1950,1,31
78.06,1978,06,00
1958/01/19,1958,1,19
April 17,00,4,17
march 29,00,3,29
46 12,1946,12,00
1976.30.01,1976,1,30
11.85,1985,11,00
65    apr. 15,1965,4,15
1938 10,1938,10,00
48 January,1948,1,00
1.02,00,1,02
09/1/69,1969,9,1
1956 01 04,1956,1,4
12-19,00,12,19
Nov.04,00,11,04
65 April 30,1965,4,30
30-8-5,00,30,5
85/05/3,1985,5,3
december74,00,12,00
41 march 21,1941,3,21
1968,1968,00,00
66 18 Jan.,1966,1,18
20-20-07,1920,7,20
05-7-33,1933,5,7
1925,1925,00,00
1948september,00,9,00
07.7.5,00,07,5
54-11,1954,11,00
6/08/19,1919,6,8
8/43,1943,8,00
21 07 6,00,21,6
DÉCEMBRE 18,00,18,00
1943 19 may,1943,5,19
1942,1942,00,00
9/49,1949,9,00
Aug.3,00,8,3
97    apr.,1997,4,00
1900,2000,00,00
Jan. 22 97,1997,1,22
08-28,00,08,28
56ABRIL03,1956,4,3
3 Août,00,3,00
2011,1920,1,1
6-02,00,6,02
08-1993,1993,08,00
1911 Julliet,1911,7,00
1920 Nov.,1920,11,00
10-13-1963,1963,10,13
71.1.23,1971,1,23
10/18,00,10,18
15-08-20,1920,8,15
1909,2009,00,00
Sep37,00,9,00
62FEBRUARY21,1962,2,21
04/06,00,04,06
FEBUARY         1942,1942,2,00
8 18,00,8,18
1990/16/03,1990,3,16
04.88,1988,04,00
1922/2/10,1922,2,10
01.21.2,00,01,2
47 30 december,1947,12,30
1973,1973,00,00
1900.18.03,1900,3,18
54NOVEMBER17,1954,11,17
1990 October,1990,10,00
2003,2000,2,3
1910January,00,1,00
01 14,00,01,14
1947/12,1947,12,00
01 FEBRUARY 05,2005,2,1
NOVEMBER 23 93,1993,11,23
1970/17/02,1970,2,17
07.20.49,1949,7,20
83 Août 26,1983,8,26
9 1o 89,1989,9,1
1967DÉCEMBRE14,1967,12,14
99.20.10,1999,10,20
69 MAR 7,1969,3,7
11-91,1991,11,00
73 22 1,1973,1,22
1941,1941,00,00
2012.08,2012,08,00
oct 27,00,10,27
27.09,00,27,09
7 July 20,1920,7,7
MAR 26,00,3,26
07 24,00,07,24
4/27,00,4,27
37/7/2,1937,7,2
05/28/89,1989,5,28
2/11,00,2,11
January1922,00,1,00
03/16,00,03,16
4-77,1977,4,00
Jun  14,00,6,14
1982,1982,00,00
1949 1o december,1949,12,1
51 june 13,1951,6,13
1987 11 05,1987,11,5
AUGUST 04,00,8,04
MAI 12,00,5,12
1995/7,1995,7,00
1910 04 15,1910,4,15
04.22,00,04,22
190,1900,1,1
1996/6/14,1996,6,14
9 1o 1991,1991,9,1
10-05,00,10,05
1994,1994,00,00
39-5,1939,5,00
DÉCEMBRE 20 1918,1918,12,20
1.21.1931,1931,1,21
1951,1951,00,00
1-09,00,1,09
July03,00,7,00
55 Jun  12,1955,6,12
92 2 08,1992,2,8
23-3,00,23,3
62 9 07,1962,9,7
26 25 december,1925,12,26
1998,1998,00,00
NOVEMBER78,00,11,00
25 16 Mars,2016,3,25
95.2.05,1995,2,5
11 10 57,1957,11,10
06.8a,2010,9,12
July 1o 74,1974,1,00
3/24/199,1999,3,24
1917,2017,00,00
Août 22,00,22,00
Sept. 39,1939,9,00
1967,1967,00,00
1991.13.12,1991,12,13
January1998,00,1,00
Aug. 04,00,8,04
1984 Mars,1984,3,00
22-2-08,2008,2,22
January10,00,1,00
08/12/89,1989,8,12
Feb 17 2011,2011,2,17
05.17,00,05,17
3-2,00,3,2
11 14 1969,1969,11,14
09-99,1999,09,00
02/20/1912,1912,2,20
35.26.4,1935,4,26
1970,1970,00,00
6-29,00,6,29
33.12.31,1933,12,31
04 25,00,04,25
72-8-5,1972,8,5
6-12-1964,1964,6,12
31/08,00,08,00
04/39,1939,04,00
03 08 88,1988,3,8
60 19 Feb,1960,2,19
99/20/08,1999,8,20
1995,1995,00,00
1962 dic,1962,12,00
46 23 DÉCEMBRE,1946,12,23
95 08,1995,08,00
7-1990,1990,7,00
01 89,1989,01,00
19 09 07,2007,9,19
59-13-12,1959,12,13
1927,1927,00,00
1948,1948,00,00
1927,1927,00,00
68 07 Jul,1968,7,7
3-11,00,3,11
3.2,00,3,2
1969 FEBUARY,1969,2,00
AUGUST 24,00,8,24
FEBRUARY 1954,1954,2,00
MAR 04,00,3,04
3/9/7,00,3,7
2-13,00,2,13
2013may16,2013,5,16
Dec 12 40,1940,12,12
may 28,00,5,28
Sep 8 1982,1982,9,8
Mars 26 1,00,3,1
34 20 08,1934,8,20
75.19.6,1975,6,19
MAI 26 1997,1997,5,26
199/5/18,1999,5,18
12 15 9,00,12,9
7/14,00,7,14
09/12/2004,2004,9,12
5-68,1968,5,00
1915,2015,00,00
1925,1925,00,00
FEBUARY         14,00,2,14
11 16 FEBUARY,00,2,16
01-07,00,01,07
41.09,1941,09,00
10 27 62,1962,10,27
1 50,1950,1,00
1.03,00,1,03
88 06 march,1988,3,6
01/22/1918,1918,1,22
08 12,00,08,12
1941,1941,00,00
January 23 1900,1900,1,23
1996? Août 14,1996,8,14
1903,2003,00,00
18.04,00,18,04
97 26 2,1997,2,26
02.30,00,02,30
04.14.1920,1920,4,14
1954-01,1954,01,00
50.08.17,1950,8,17
Nov.            06 68,1968,11,6
FEBRUARY 10 79,1979,2,10
07 22 Dec,00,12,22
04-09,00,04,09
16/12/9,00,16,9
12/25,00,12,25
08 12,00,08,12
39 16 september,1939,9,16
62-02,1962,02,00
01.11.1954,1954,1,11
1992,1992,00,00
MAY 17 2001,2001,5,17
11.3,00,11,3
Nov.            24,00,11,24
1942,1942,00,00
MAY75,00,5,00
64.5.15,1964,5,15
84 January,1984,1,00
1979,1979,00,00
12 87,1987,12,00
1/17/56,1956,1,17
9.8,00,9,8
1949,1949,00,00
12.38,1938,12,00
MAI 95,1995,5,00
1.5,00,1,5
1968 06 02,1968,6,2
1971.07.28,1971,7,28
1975,1975,00,00
October 77,1977,10,00
AUGUST 10,00,8,10
1930,1930,00,00
1923,1923,00,00
65/03,1965,03,00
1962-29-9,1962,9,29
6/9/76,1976,6,9
11-1935,1935,11,00
MAR2006,00,3,00
April1946,00,4,00
July 22 1906,1906,7,22
1993,1993,00,00
4/11,00,4,11
1904,2004,00,00
July 19 15,2015,7,19
31-13-10,2013,10,31
07/13/1997,1997,7,13
DÉCEMBRE 24,00,24,00
34 17 Jul,1934,7,17
8-03,00,8,03
1996 29 ene,1996,1,29
2015 4 15,2015,4,15
99-6,1999,6,00
9-77,1977,9,00
september 13 1946,1946,9,13
2001.7.01,2001,7,1
3.36,1936,3,00
1976MAI7,1976,5,7
june 02,00,6,02
18.07,00,18,07
dic 15 1944,1944,12,15
december 03,00,12,03
1964,1964,00,00
19 9 11,2011,9,19
1946,1946,00,00
1912,2012,00,00
76 28 08,1976,8,28
1984 12,1984,12,00
49/1/8,1949,1,8
1910,2010,00,00
6-1o,2018,9,12
11 34,1934,11,00
34 18 Août,1934,8,18
50.04,1950,04,00
5/12,00,5,12
45-01-13,1945,1,13
Feb 1990,1990,2,00
01 1916,1916,01,00
01 09,00,01,09
12-07,00,12,07
8-40,1940,8,00
81-10-08,1981,10,8
08-19,00,08,19
1913Jan.,00,1,00
89-11-12,1989,11,12
71.14.12,1971,12,14
1930 9 MAR,1930,3,9
48-31-12,1948,12,31
2014 11 oct,2014,10,11
04/26/03,2003,4,26
77.04,1977,04,00
06-11,00,06,11
Mars 1992,1992,3,00
05-93,1993,05,00
1919,2019,00,00
83 15 02,1983,2,15
11/06,00,11,06
03 50,1950,03,00
1978,1978,00,00
1 16,00,1,16
dic 11,00,12,11
26.11.26,1926,11,26
83-28-12,1983,12,28
1931 13 ABRIL,1931,4,13
7/22,00,7,22
11-2-96,1996,11,2
Août 23 19,1919,8,23
1993 12 december,1993,12,12
2012 14 ene,2012,1,14
7-79,1979,7,00
04 09,00,04,09
35-03,1935,03,00
Dec 20 56,1956,12,20
68 Nov.            8a,1968,11,8
12.22.11,2011,12,22
1907,2007,00,00
dic 31 30,1930,12,31
40 MAR 06,1940,3,6
34/05,1934,05,00
7 15,00,7,15
MAR 27 1964,1964,3,27
1938,1938,00,00
1923 Nov.            4,1923,11,4
may 12,00,5,12
90 9,1990,9,00
2 7 58,1958,2,7
69dic,00,12,00
17 Julliet 28,00,7,28
65-08,1965,08,00
10.20,00,10,20
10.1900,1900,10,00
60-3,1960,3,00
1940,1940,00,00
2.17,00,2,17
1928,1928,00,00
1980,1980,00,00
39/4/8,1939,4,8
Julliet92,00,7,00
3.78,1978,3,00
88MAI27,1988,5,27
4 21 11,2011,4,21
2001.9.24,2001,9,24
74 28 3,1974,3,28
16 09 4,00,16,4
11/15,00,11,15
1916,2016,00,00
september 02 1973,1973,9,2
2-1954,1954,2,00
1970.05,1970,05,00
2-23-1980,1980,2,23
42 January,1942,1,00
1953,1953,00,00
31 12 29,1929,12,31
1919,2019,00,00
14 26 5,1926,5,14
68 July,1968,7,00
1.31.48,1948,1,31
1937,1937,00,00
11.09.1960,1960,11,9
1962,1962,00,00
43-4,1943,4,00
86.20.06,1986,6,20
1967,1967,00,00
1996?.4.06,1996,4,6
8-24-3,00,8,3
12/24,00,12,24
12.76,1976,12,00
1980.09.27,1980,9,27
6-9-5,00,6,5
MAY 18,00,5,18
16 4 10,2010,4,16
1933 15 march,1933,3,15
05.05,00,05,05
1909 July 25,1909,7,25
1979,1979,00,00
1929 7 26,1929,7,26
49.9,1949,9,00
08-30,00,08,30
68 02 27,1968,2,27
7 03,00,7,03
1971,1971,00,00
Jul2007,00,7,00
1924,1924,00,00
1998.10.26,1998,10,26
47.4.04,1947,4,4
1983,1983,00,00
55Jun16,1955,6,16
81 26 09,1981,9,26
52-3-01,1952,3,1
05.19,00,05,19
54.5.29,1954,5,29
12-8-99,1999,12,8
10.23.48,1948,10,23
79.04.21,1979,4,21
January18,00,1,00
40 10 12,1940,10,12
1978,1978,00,00
1915,2015,00,00
5-1952,1952,5,00
1932/18/6,1932,6,18
02.11,00,02,11
08/21/50,1950,8,21
12/49,1949,12,00
62 7 29,1962,7,29
48/4/04,1948,4,4
10.19.90,1990,10,19
74.06,1974,06,00
October1900,00,10,00
05.18,00,05,18
37 09 Feb,1937,2,9
Jan. 30 23,1923,1,30
1925,1925,00,00
1952 18 ABRIL,1952,4,18
1951/14/04,1951,4,14
12-3,00,12,3
1910Jul09,1910,7,9
195,1900,1,1
12-2013,2013,12,00
1993,1993,00,00
FEBUARY         9 29,00,2,29
01/25/50,1950,1,25
10-14-1921,1921,10,14
12-09-24,1924,12,9
05.07,00,05,07
79 05 21,1979,5,21
1958,1958,00,00
49/5/22,1949,5,22
1919-02,1919,02,00
24 30 10,1930,10,24
12.11.43,1943,12,11
75 19 june,1975,6,19
1979 October,1979,10,00
8/14,00,8,14
12/24/70,1970,12,24
1915,2015,00,00
04 13 October,00,10,13
1959.03.17,1959,3,17
FEBUARY         16 13,00,2,13
Jul 19,00,7,19
31-6,00,6,00
11 1965,1965,11,00
12/17/35,1935,12,17
1979,1979,00,00
december 0,00,12,0
1916,2016,00,00
18-5-26,1926,5,18
34 Dec,1934,12,00
1926,1926,00,00
1983 31 oct,1983,10,31
29.28.04,1928,4,29
december 24 26,1926,12,24
1 89,1989,1,00
89 20 October,1989,10,20
Jul 1994,1994,7,00
1972 January 12,1972,1,12
38 6 19,1938,6,19
5 18 59,1959,5,18
61/8/12,1961,8,12
17/3,00,17,3
1935,1935,00,00
7/1962,1962,7,00
1922,1922,00,00
00/8/3,2000,8,3
15 22 06,1922,6,15
12/2/88,1988,12,2
2003.04.8,2003,4,8
8-12-1913,1913,8,12
1/75,1975,1,00
may 25,00,5,25
9 30,00,9,30
06.04,00,06,04
01 5,00,01,5
1989,1989,00,00
09.25.1961,1961,9,25
1973 2 8,1973,2,8
02/02/54,1954,2,2
1956 July,1956,7,00
1914-06-28,1914,6,28
Août1957,00,9,00
63-12,1963,12,00
1903 21 march,1903,3,21
1974 9 Mars,1974,3,9
9/17,00,9,17
1912 8a Mars,1912,3,8
15 29 Sept.,1929,9,15
6-31-1954,1954,6,00
12-06-21,1921,12,6
2014 31 Jan.,2014,1,31
2013 7,2013,7,00
june 24,00,6,24
93 11 5,1993,11,5
10/23,00,10,23
1905 04,1905,04,00
02/8/15,2015,2,8
10/49,1949,10,00
9-21,00,9,21
1957 Jul,1957,7,00
01/02,00,01,02
12.3.71,1971,12,3
Jun  09,00,6,09
08 74,1974,08,00
01 21 MAY,00,5,21
94.20.5,1994,5,20
29 18 Feb,00,2,18
9-6-1994,1994,9,6
1973,1973,00,00
10.21.82,1982,10,21
1976,1976,00,00
2013,1920,1,3
1952 18 October,1952,10,18
9.4,00,9,4
84 06 28,1984,6,28
1992,1992,00,00
01 1962,1962,01,00
1910.19.2,1910,2,19
1930,1930,00,00
07-6,00,07,6
8 1926,1926,8,00
1984,1984,00,00
1962.30.04,1962,4,30
1936,1936,00,00
2003.03.19,2003,3,19
04/09,00,04,09
62-08-11,1962,8,11
06/26,00,06,26
01 24,00,01,24
10 05,00,10,05
2007/10/7,2007,10,7
06 23,00,06,23
1962,1962,00,00
1980 05 may,1980,5,5
1945,1945,00,00
09/65,1965,09,00
11/2009,2009,11,00
3.1995,1995,3,00
64 01 02,1964,1,2
1968 29 7,1968,7,29
77 4,1977,4,00
09/27,00,09,27
22.22.09,1922,9,22
1921-8,1921,8,00
Jan. 25,00,1,25
23 26 NOVEMBER,1926,11,23
1909 04 04,1909,4,4
03-66,1966,03,00
03 10,00,03,10
33.26.12,1933,12,26
1917,2017,00,00
1999 Nov.            22,1999,11,22
58 17 ABRIL,1958,4,17
5 1953,1953,5,00
1942,1942,00,00
37.12,1937,12,00
16 16 1,2016,1,16
10 2,00,10,2
Jun  3 61,1961,6,3
05 18,00,05,18
Jul 12,00,7,12
may 03,00,5,03
74/06/07,1974,6,7
29-09-3,00,29,3
10.24,00,10,24
2 21 09,2009,2,21
1977,1977,00,00
90-21-01,1990,1,21
1973,1973,00,00
18 06    apr.,00,4,06
NOVEMBER 09 5,00,11,5
02-26-46,1946,2,26
92.30.01,1992,1,30
4-1o,2018,9,12
06 03 2,00,06,2
11.24.23,1923,11,24
16 Feb,00,2,00
1992,1992,00,00
1916,2016,00,00
1927-01-10,1927,1,10
02 Feb 17,2017,2,2
1970,1970,00,00
MAY 29 33,1933,5,29
1969,1969,00,00
04.1911,1911,04,00
1/26,00,1,26
17 4 02,2002,4,17
DÉCEMBRE 28,00,28,00
07 27,00,07,27
78 11 26,1978,11,26
08 Jul 06,2006,7,8
62.10,1962,10,00
1960 October,1960,10,00
march 22,00,3,22
19 02 25,1925,2,19
15-12,00,15,12
1953,1953,00,00
1973 Mars 2,1973,3,2
57.4,1957,4,00
may 27 86,1986,5,27
1936,1936,00,00
05 1939,1939,05,00
40 13 FEBUARY,1940,2,00
1989 08 20,1989,8,20
1983/07,1983,07,00
1982 11,1982,11,00
197,1900,1,1
194,1900,1,1
36 3 9,1936,3,9
1982,1982,00,00
6-15,00,6,15
10.19.65,1965,10,19
88 4 FEBRUARY,1988,2,4
11 27 may,00,5,27
81.2,1981,2,00
61/1/3,1961,1,3
50 10 21,1950,10,21
33 19 8,1933,8,19
07/04,00,07,04
3 65,1965,3,00
1902 10,1902,10,00
2009/01/2,2009,1,2
1963/7,1963,7,00
june 13,00,6,13
06 14,00,06,14
10-28-2012,2012,10,28
30.2,00,30,2
64 20 10,1964,10,20
1994/8/7,1994,8,7
2002 Julliet,2002,7,00
09.19.1959,1959,9,19
82 28 January,1982,1,28
19/2,00,19,2
23 July,00,7,00
1956,1956,00,00
september 28 1959,1959,9,28
1935 01 10,1935,1,10
MAI 6,00,5,6
FEBUARY         02,00,2,02
2015 DÉCEMBRE 07,2015,12,7
92 7 29,1992,7,29
13 oct 29,1929,10,13
1983 Julliet,1983,7,00
68 April,1968,4,00
1996?-08-16,1996,8,16
FEBUARY         9 30,00,2,30
7 31 2,00,7,2
Nov.            36,1936,11,00
41 October,1941,10,00
04 11,00,04,11
4.31,00,4,00
8 24,00,8,24
10/13,00,10,13
06 09,00,06,09
19/27/03,1927,3,19
24/14/2,2014,2,24
1933,1933,00,00
35 April 5,1935,4,5
04 25 1965,1965,4,25
26 MAI,00,5,00
09-20-85,1985,9,20
15/7/23,1923,7,15
45 08 10,1945,8,10
12-2007,2007,12,00
MAI 11 77,1977,5,11
Nov.            2008,2008,11,00
08/1973,1973,08,00
11-8-07,2007,11,8
1964-01-11,1964,1,11
3 05 21,1921,3,5
21 Nov.,00,11,00
24 23 5,1923,5,24
90/7/23,1990,7,23
8 05 30,1930,8,5
8 24,00,8,24
1913,2013,00,00
09.7.25,1925,9,7
1936,1936,00,00
03/8a,2010,9,12
1965,1965,00,00
1952/8a/11,2010,9,12
10.14,00,10,14
1971 31 July,1971,7,31
37/24/9,1937,9,24
33 7 ABRIL,1933,4,7
8.02.03,2003,8,2
04-45,1945,04,00
7.31,00,7,00
07.22,00,07,22
1956 12,1956,12,00
MAR 2,00,3,2
11/2/45,1945,11,2
43-07-25,1943,7,25
1902,2002,00,00
91.18.01,1991,1,18
1968,1968,00,00
68 20 Jan.,1968,1,20
1978 june,1978,6,00
10/99,1999,10,00
01 19,00,01,19
1968,1968,00,00
1990,1990,00,00
1971.26.9,1971,9,26
82 MAY,1982,5,00
52ene31,1952,1,31
11-57,1957,11,00
9/20,00,9,20
06 16,00,06,16
1991,1991,00,00
Aug. 12 84,1984,8,12
28/06,00,28,06
9 31 Août,00,9,00
1917,2017,00,00
35 september,1935,9,00
01-6,00,01,6
1913,2013,00,00
1977 september,1977,9,00
Sept. 8 30,1930,9,8
1917,2017,00,00
7.06.20,1920,7,6
1935 23 06,1935,6,23
09 19,00,09,19
91 January 20,1991,1,20
1976 dic,1976,12,00
77 12 25,1977,12,25
2-13,00,2,13
68 28 02,1968,2,28
10.27.15,2015,10,27
2.28,00,2,28
Dec 18 16,2016,12,18
1906.2.11,1906,2,11
30 April,00,4,00
July 25,00,7,25
3 2007,2007,3,00
1931 13 FEBRUARY,1931,2,13
1987,1987,00,00
1955/8/20,1955,8,20
58 Julliet,1958,7,00
6/29/16,2016,6,29
1912,2012,00,00
26 MAY 30,1930,5,26
11.19,00,11,19
1932,1932,00,00
91 09 4,1991,9,4
46/24/05,1946,5,24
Sep 18 1902,1902,9,18
28/14/8,2014,8,28
1984 14 MAI,1984,5,14
3/29,00,3,29
Jan.28,00,1,28
1973,1973,00,00
78/11,1978,11,00
FEBUARY         1980,1980,2,00
1990,1990,00,00
17.6.29,1929,6,17
9-05-19,1919,9,5
08.16,00,08,16
April39,00,4,00
15 ABRIL 12,2012,4,15
2011 July 17,2011,7,17
77 09 10,1977,9,10
10-45,1945,10,00
77 Jun  21,1977,6,21
08-18,00,08,18
29-02-2,00,29,2
1966/14/8,1966,8,14
DÉCEMBRE 18 199,1999,18,00
1941 Julliet,1941,7,00
march 4 1910,1910,3,4
1946October,00,10,00
05.10.21,1921,5,10
1911Nov.31,00,11,00
09-4,00,09,4
FEBUARY         51,1951,2,00
06/13,00,06,13
83    apr. 21,1983,4,21
April 1o 11,00,1,11
10-81,1981,10,00
1968,1968,00,00
1946/06,1946,06,00
   apr. 24,00,4,24
1943,1943,00,00
1903,2003,00,00
57 6,1957,6,00
03.4,00,03,4
MAR 10,00,3,10
66-04,1966,04,00
88 04,1988,04,00
1996? 19 02,1996,2,19
1916,2016,00,00
43Jan.8,1943,1,8
8.15.04,2004,8,15
2006 12 6,2006,12,6
41 06 06,1941,6,6
50 25 Sep,1950,9,25
07-07,00,07,07
09 Jun  09,2009,6,9
1988,1988,00,00
oct 23,00,10,23
38 september,1938,9,00
12.14,00,12,14
MAY 50,1950,5,00
5.8,00,5,8
79 MAY 12,1979,5,12
93.5.05,1993,5,5
3 1,00,3,1
7/31,00,7,00
93-05,1993,05,00
june 22 27,1927,6,22
1920 8 Mars,1920,3,8
1910 10,1910,10,00
48 05,1948,05,00
1914 11 16,1914,11,16
57 15 01,1957,1,15
10.6.6,00,10,6
Julliet92,00,7,00
1904 January 16,1904,1,16
11-19-72,1972,11,19
19/12,00,19,12
01 27,00,01,27
02/14,00,02,14
1981,1981,00,00
75/10,1975,10,00
1999-4-9,1999,4,9
08 10 31,1931,8,10
1954-3-4,1954,3,4
1961,1961,00,00
1908,2008,00,00
59-10,1959,10,00
MAY 11 28,1928,5,11
Julliet06,00,7,00
84/08/6,1984,8,6
1945,1945,00,00
10 09,00,10,09
1903 8 FEBUARY,1903,2,00
1958-09,1958,09,00
97 10,1997,10,00
21.10.19,1919,10,21
79 21 05,1979,5,21
95 3 5,1995,3,5
82/7,1982,7,00
44 6,1944,6,00
1962,1962,00,00
32-1-1,1932,1,1
10/38,1938,10,00
51/4/9,1951,4,9
10 01,00,10,01
1986 January,1986,1,00
Mars 22 1996?,1996,3,22
34 Sept. 19,1934,9,19
34.01,1934,01,00
6-19-08,2008,6,19
dic 69,1969,12,00
7 1965,1965,7,00
6-1986,1986,6,00
2011-17-7,2011,7,17
82-3-04,1982,3,4
10.1971,1971,10,00
1 07 1989,1989,1,7
9999 18 december,9899,12,18
september 1o 46,1946,1,00
17 October 04,2004,10,17
1964,1964,00,00
5 1963,1963,5,00
AUGUST 02 37,1937,8,2
1923-2,1923,2,00
20 21 Dec,1921,12,20
03/33,1933,03,00
1912,2012,00,00
54 may 10,1954,5,10
71.9.10,1971,9,10
Julliet 3,00,7,3
2000,1900,1,1
05FEBRUARY2,00,9,00
11-1976,1976,11,00
1966.22.03,1966,3,22
june 14,00,6,14
36-10-28,1936,10,28
1923,1923,00,00
MAR 31,00,3,00
1992 march 23,1992,3,23
68 Jun,1968,6,00
30.17.3,2017,3,30
1970Août,00,1,00
   apr. 14 93,1993,4,14
FEBUARY         86,1986,2,00
56-21-11,1956,11,21
199/2,1999,2,00
35 28 09,1935,9,28
October 08,00,10,08
1957 22 oct,1957,10,22
1991 10 1,1991,10,1
5.28.49,1949,5,28
1926MAR30,1926,3,30
87 10,1987,10,00
1991,1991,00,00
Mars 24 1902,1902,3,24
2 7,00,2,7
5 22 1996,1996,5,22
1992,1992,00,00
00.10,00,10,00
1934,1934,00,00
9-8a-1911,2010,9,12
04-2,00,04,2
15/12,00,15,12
1998,1998,00,00
Feb12,00,2,00
17-31-12,1931,12,17
1987/6,1987,6,00
1949,1949,00,00
03/07/82,1982,3,7
15.4,00,15,4
86 13 Aug.,1986,8,13
6/41,1941,6,00
6-04-35,1935,6,4
Nov.87,1987,11,00
89Jan.17,1989,1,17
ABRIL 04,00,4,04
1970,1970,00,00
09-10-27,1927,9,10
Sept. 30,00,9,30
1942,1942,00,00
10-9,00,10,9
20.09,00,20,09
1915 01,1915,01,00
06/4/46,1946,6,4
1904,2004,00,00
Sept. 18,00,9,18
1983.3.28,1983,3,28
june 1978,1978,6,00
